mp-id,formula,atomic_numbers
mp-1103956,K(TeMo)3,"[19, 19, 52, 52, 52, 52, 52, 52, 42, 42, 42, 42, 42, 42]"
mp-1104242,K(MoSe)3,"[19, 19, 42, 42, 42, 42, 42, 42, 34, 34, 34, 34, 34, 34]"
mp-1104663,Cs(MoSe)3,"[55, 55, 42, 42, 42, 42, 42, 42, 34, 34, 34, 34, 34, 34]"
mp-1105268,Ba3Rh(CN)3,"[56, 56, 56, 56, 56, 56, 45, 45, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 7]"
mp-1105386,YbH3CN3,"[70, 70, 1, 1, 1, 1, 1, 1, 6, 6, 7, 7, 7, 7, 7, 7]"
mp-1106080,Ba3Ir(CN)3,"[56, 56, 56, 56, 56, 56, 77, 77, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 7]"
mp-11166,BaZnCO3F2,"[56, 56, 30, 30, 6, 6, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9]"
mp-1190085,ZrB4Ir3,"[40, 40, 5, 5, 5, 5, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77]"
mp-1192391,RbLi2CdC2O6F,"[37, 37, 3, 3, 3, 3, 48, 48, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9]"
mp-1192906,Ba4Ta2O9,"[56, 56, 56, 56, 56, 56, 56, 56, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1194579,Dy2SeOF2,"[66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 34, 34, 34, 34, 34, 34, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1194754,Gd2SeOF2,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 34, 34, 34, 34, 34, 34, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1194932,Sm2SeOF2,"[62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 34, 34, 34, 34, 34, 34, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1195006,K2Mn3V2CO11,"[19, 19, 19, 19, 25, 25, 25, 25, 25, 25, 23, 23, 23, 23, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1195159,Tb2SeOF2,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 34, 34, 34, 34, 34, 34, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1195186,RbLa2C6N6ClO6,"[37, 37, 57, 57, 57, 57, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1195674,Sr5V3BrO12,"[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 23, 23, 23, 23, 23, 23, 35, 35, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1195700,Na3HoSi2O7,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 67, 67, 67, 67, 67, 67, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1196945,Cd3B4(PbO4)3,"[48, 48, 48, 48, 48, 48, 5, 5, 5, 5, 5, 5, 5, 5, 82, 82, 82, 82, 82, 82, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1197827,Sr(BiS2)2,"[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
mp-1202233,Fe2P3(O3F)3,"[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1202595,Ca5V3ClO12,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 23, 23, 23, 23, 23, 23, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1202733,BPb2O3F,"[5, 5, 5, 5, 5, 5, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9]"
mp-1207441,Zr3AgHg3F20,"[40, 40, 40, 40, 40, 40, 47, 47, 80, 80, 80, 80, 80, 80, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1207720,Y(ClO4)3,"[39, 39, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1208575,Tb(ClO4)3,"[65, 65, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1208610,Sr5P3O13,"[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 15, 15, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1208729,Y15(Ni4P3)7,"[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
mp-1209712,Pr5Ge3O13,"[59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1209888,Nd3W(ClO2)3,"[60, 60, 60, 60, 60, 60, 74, 74, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1210986,Li14Be6(BO3)9,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1211078,TbGe3Rh5,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1211290,La3Ta(Cl3O2)2,"[57, 57, 57, 57, 57, 57, 73, 73, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1211636,Sm15(Ni4P3)7,"[62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
mp-1212249,Hf3AgHg3F20,"[72, 72, 72, 72, 72, 72, 47, 47, 80, 80, 80, 80, 80, 80, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1212669,Gd5B3O13,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1212754,Gd(ClO4)3,"[64, 64, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1212781,Eu5P3O12F,"[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 15, 15, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9]"
mp-1212818,Eu5P3O13,"[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 15, 15, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1213105,Eu3W(ClO2)3,"[63, 63, 63, 63, 63, 63, 74, 74, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1213303,Eu5Si3O13,"[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1213830,Ce3W(ClO2)3,"[58, 58, 58, 58, 58, 58, 74, 74, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1214066,Ca3Hf3AgF20,"[20, 20, 20, 20, 20, 20, 72, 72, 72, 72, 72, 72, 47, 47, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1214153,Ca2P3Pb3ClO12,"[20, 20, 20, 20, 15, 15, 15, 15, 15, 15, 82, 82, 82, 82, 82, 82, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1214531,Ba5Cr3O12F,"[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 24, 24, 24, 24, 24, 24, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9]"
mp-1214548,Ba3Tb(BO2)9,"[56, 56, 56, 56, 56, 56, 65, 65, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1214609,Ba3Tm(BO2)9,"[56, 56, 56, 56, 56, 56, 69, 69, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1214653,Ba3Gd(BO2)9,"[56, 56, 56, 56, 56, 56, 64, 64, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1214667,As3Pb5O12F,"[33, 33, 33, 33, 33, 33, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9]"
mp-1214749,As3Pb5BrO12,"[33, 33, 33, 33, 33, 33, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 35, 35, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1228715,Ba5Nb3O3F20,"[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 41, 41, 41, 41, 41, 41, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1245965,Ba3ReN3,"[56, 56, 56, 56, 56, 56, 75, 75, 7, 7, 7, 7, 7, 7]"
mp-1247259,Ca3RhN3,"[20, 20, 20, 20, 20, 20, 45, 45, 7, 7, 7, 7, 7, 7]"
mp-12627,Nb3S4,"[41, 41, 41, 41, 41, 41, 16, 16, 16, 16, 16, 16, 16, 16]"
mp-12905,Ba3CrN3,"[56, 56, 56, 56, 56, 56, 24, 24, 7, 7, 7, 7, 7, 7]"
mp-12906,Sr3CrN3,"[38, 38, 38, 38, 38, 38, 24, 24, 7, 7, 7, 7, 7, 7]"
mp-13861,HfB4Ir3,"[72, 72, 5, 5, 5, 5, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77]"
mp-15307,ErSi3Rh5,"[68, 68, 68, 68, 68, 68, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-15308,TmSi3Rh5,"[69, 69, 69, 69, 69, 69, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-16096,Tl(TeMo)3,"[81, 81, 52, 52, 52, 52, 52, 52, 42, 42, 42, 42, 42, 42]"
mp-16805,Cs2Ti(GeO3)3,"[55, 55, 55, 55, 22, 22, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-17020,TiTl2(GeO3)3,"[22, 22, 81, 81, 81, 81, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-17037,Rb2Ti(SiO3)3,"[37, 37, 37, 37, 22, 22, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-17382,Rb2Si3SnO9,"[37, 37, 37, 37, 14, 14, 14, 14, 14, 14, 50, 50, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-17708,Ge3Sb2O9,"[32, 32, 32, 32, 32, 32, 51, 51, 51, 51, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-17777,Sr5As3O12F,"[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 33, 33, 33, 33, 33, 33, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9]"
mp-18846,Na4(CoO2)7,"[11, 11, 11, 11, 11, 11, 11, 11, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-21554,P3Pb5O12F,"[15, 15, 15, 15, 15, 15, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9]"
mp-21748,TbSi3Rh5,"[65, 65, 65, 65, 65, 65, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-21793,HoSi3Rh5,"[67, 67, 67, 67, 67, 67, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-22061,In(TeMo)3,"[49, 49, 52, 52, 52, 52, 52, 52, 42, 42, 42, 42, 42, 42]"
mp-22830,DySi3Rh5,"[66, 66, 66, 66, 66, 66, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-22896,LaCl3,"[57, 57, 17, 17, 17, 17, 17, 17]"
mp-22918,PuCl3,"[94, 94, 17, 17, 17, 17, 17, 17]"
mp-23094,Ba5V3ClO12,"[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 23, 23, 23, 23, 23, 23, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-23117,La3W(ClO2)3,"[57, 57, 57, 57, 57, 57, 74, 74, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-23121,Sr5P3ClO12,"[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 15, 15, 15, 15, 15, 15, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-23141,Sr5P3BrO12,"[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 15, 15, 15, 15, 15, 15, 35, 35, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-23183,NdCl3,"[60, 60, 17, 17, 17, 17, 17, 17]"
mp-23184,BCl3,"[5, 5, 17, 17, 17, 17, 17, 17]"
mp-23189,BI3,"[5, 5, 53, 53, 53, 53, 53, 53]"
mp-23208,UCl3,"[92, 92, 17, 17, 17, 17, 17, 17]"
mp-23211,PrCl3,"[59, 59, 17, 17, 17, 17, 17, 17]"
mp-23221,PrBr3,"[59, 59, 35, 35, 35, 35, 35, 35]"
mp-23225,BBr3,"[5, 5, 35, 35, 35, 35, 35, 35]"
mp-23255,UBr3,"[92, 92, 35, 35, 35, 35, 35, 35]"
mp-23263,LaBr3,"[57, 57, 35, 35, 35, 35, 35, 35]"
mp-23265,GdCl3,"[64, 64, 17, 17, 17, 17, 17, 17]"
mp-23278,NpCl3,"[93, 93, 17, 17, 17, 17, 17, 17]"
mp-23660,KNa22C2S9ClO42,"[19, 19, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 6, 6, 6, 6, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-24217,Sc2P3(HO3)3,"[21, 21, 21, 21, 15, 15, 15, 15, 15, 15, 1, 1, 1, 1, 1, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-27477,TcOF4,"[43, 43, 43, 43, 43, 43, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-27506,K3W2Cl9,"[19, 19, 19, 19, 19, 19, 74, 74, 74, 74, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
mp-27971,AcCl3,"[89, 89, 17, 17, 17, 17, 17, 17]"
mp-27972,AcBr3,"[89, 89, 35, 35, 35, 35, 35, 35]"
mp-28826,Gd3(MnC3)2,"[64, 64, 64, 64, 64, 64, 25, 25, 25, 25, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]"
mp-28827,Tb3(MnC3)2,"[65, 65, 65, 65, 65, 65, 25, 25, 25, 25, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]"
mp-28968,Nb3Te3As,"[41, 41, 41, 41, 41, 41, 52, 52, 52, 52, 52, 52, 33, 33]"
mp-28999,Sn4B3Ir7,"[50, 50, 50, 50, 50, 50, 50, 50, 5, 5, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-29887,Pr(ClO4)3,"[59, 59, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-29888,Er(ClO4)3,"[68, 68, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-31065,Sc2(SeO3)3,"[21, 21, 21, 21, 34, 34, 34, 34, 34, 34, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-31067,Nd(ClO4)3,"[60, 60, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-31198,Er3Ru2,"[68, 68, 68, 68, 68, 68, 44, 44, 44, 44]"
mp-35644,Sr3FeN3,"[38, 38, 38, 38, 38, 38, 26, 26, 7, 7, 7, 7, 7, 7]"
mp-40674,Sr5V3O12F,"[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 23, 23, 23, 23, 23, 23, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9]"
mp-4584,Tl3BO3,"[81, 81, 81, 81, 81, 81, 5, 5, 8, 8, 8, 8, 8, 8]"
mp-504748,P3Pb5ClO12,"[15, 15, 15, 15, 15, 15, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-510724,As3Pb5ClO9,"[33, 33, 33, 33, 33, 33, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
